LINE: 0	691.323706
	231846.983900	902249.437600	231908.156100	902220.687700
	231773.796600	902283.125100	231846.983900	902249.437600
	231753.374900	902293.187400	231773.796600	902283.125100
	231701.046500	902318.875000	231753.374900	902293.187400
	231695.702700	902321.437600	231701.046500	902318.875000
	231648.452800	902344.250200	231695.702700	902321.437600
	231619.827900	902358.062400	231648.452800	902344.250200
	231612.406000	902361.624900	231619.827900	902358.062400
	231540.937400	902394.125200	231612.406000	902361.624900
	231511.405800	902407.562600	231540.937400	902394.125200
	231490.460400	902417.851800	231511.405800	902407.562600
	231474.890500	902425.500000	231490.460400	902417.851800
	231445.812400	902439.750000	231474.890500	902425.500000
	231421.743800	902451.945800	231445.812400	902439.750000
	231415.282400	902454.679900	231421.743800	902451.945800
	231379.905700	902471.937400	231415.282400	902454.679900
	231353.151200	902486.366600	231379.905700	902471.937400
	231284.185800	902520.911200	231353.151200	902486.366600
	231256.848600	902535.822700	231284.185800	902520.911200
	231242.558200	902543.775600	231256.848600	902535.822700
	231236.593900	902546.758000	231242.558200	902543.775600
LINE: 15	1921.668432
	232472.265400	902374.124900	232473.281200	902373.562700
	233529.999600	901815.874900	233550.867700	901804.603200
	233483.736800	901841.274200	233529.999600	901815.874900
	233438.106800	901865.324900	233483.736800	901841.274200
	233421.304500	901874.549600	233438.106800	901865.324900
	233378.312400	901895.250300	233421.304500	901874.549600
	233360.911100	901904.838500	233378.312400	901895.250300
	233325.343400	901924.437900	233360.911100	901904.838500
	233245.538500	901966.138700	233325.343400	901924.437900
	233216.469200	901981.505900	233245.538500	901966.138700
	233181.484200	902000.000400	233216.469200	901981.505900
	233164.986100	902009.133400	233181.484200	902000.000400
	233096.953000	902044.437900	233164.986100	902009.133400
	233029.499600	902079.562600	233096.953000	902044.437900
	232999.999700	902094.999900	233029.499600	902079.562600
	232971.921600	902109.625200	232999.999700	902094.999900
	232950.171900	902121.749900	232971.921600	902109.625200
	232902.649000	902146.802500	232950.171900	902121.749900
	232863.624900	902167.375200	232902.649000	902146.802500
	232783.452900	902209.624900	232863.624900	902167.375200
	232739.484400	902232.812400	232783.452900	902209.624900
	232704.874700	902251.062600	232739.484400	902232.812400
	232648.445100	902280.956800	232704.874700	902251.062600
	232636.454100	902287.288700	232648.445100	902280.956800
	232594.711300	902309.169000	232636.454100	902287.288700
	232572.780800	902320.749900	232594.711300	902309.169000
	232551.311100	902332.450700	232572.780800	902320.749900
	232473.281200	902373.562700	232551.311100	902332.450700
	232446.546600	902387.375000	232472.265400	902374.124900
	232392.015600	902415.500100	232446.546600	902387.375000
	232383.015100	902420.250000	232392.015600	902415.500100
	232336.296700	902445.125000	232383.015100	902420.250000
	232323.687100	902451.875200	232336.296700	902445.125000
	232290.890500	902468.875100	232323.687100	902451.875200
	232244.687100	902492.875100	232290.890500	902468.875100
	232235.687100	902497.749900	232244.687100	902492.875100
	232187.360500	902524.122000	232235.687100	902497.749900
	232144.062200	902547.750300	232187.360500	902524.122000
	232084.952800	902576.875400	232144.062200	902547.750300
	232049.984200	902595.312500	232084.952800	902576.875400
	232006.899900	902618.524500	232049.984200	902595.312500
	232002.421500	902620.937600	232006.899900	902618.524500
	231919.405800	902665.250200	232002.421500	902620.937600
	231892.109000	902679.562600	231919.405800	902665.250200
	231850.952900	902700.500300	231892.109000	902679.562600
LINE: 16	845.303386
	232388.327600	902241.937800	232457.546500	902216.687500
	232376.468700	902246.437700	232388.327600	902241.937800
	232313.999600	902270.187400	232376.468700	902246.437700
	232232.702700	902299.125100	232313.999600	902270.187400
	232154.218700	902329.500000	232232.702700	902299.125100
	232137.312500	902336.000400	232154.218700	902329.500000
	232055.280900	902363.625300	232137.312500	902336.000400
	232038.890200	902369.125200	232055.280900	902363.625300
	231956.859100	902399.312800	232038.890200	902369.125200
	231940.312300	902405.375300	231956.859100	902399.312800
	231869.328100	902430.750100	231940.312300	902405.375300
	231839.124700	902441.562500	231869.328100	902430.750100
	231820.109000	902448.375200	231839.124700	902441.562500
	231770.343600	902466.437500	231820.109000	902448.375200
	231730.196700	902482.355600	231770.343600	902466.437500
	231698.486500	902494.703000	231730.196700	902482.355600
	231698.486500	902494.703000	231663.624900	902506.624900
LINE: 17	986.001032
	234846.716600	902322.276200	234880.124100	902315.722600
	234708.819700	902346.794900	234846.716600	902322.276200
	234605.156100	902364.625300	234708.819700	902346.794900
	234469.367500	902387.572600	234605.156100	902364.625300
	234398.702800	902399.187800	234469.367500	902387.572600
	234335.468200	902410.000200	234398.702800	902399.187800
	234270.906100	902420.750200	234335.468200	902410.000200
	234198.374600	902431.937400	234270.906100	902420.750200
	234137.202900	902442.937700	234198.374600	902431.937400
	234087.984300	902451.062600	234137.202900	902442.937700
	234026.841800	902461.561200	234087.984300	902451.062600
	234009.613000	902465.314200	234026.841800	902461.561200
	233983.470800	902469.250400	234009.613000	902465.314200
	233949.374700	902474.500000	233983.470800	902469.250400
	233911.812300	902481.500000	233949.374700	902474.500000
	233908.327600	902482.125200	233911.812300	902481.500000
LINE: 18	750.991288
	232877.128900	902657.371500	232902.515400	902654.500200
	232843.463400	902663.061400	232877.128900	902657.371500
	232774.625000	902675.625300	232843.463400	902663.061400
	232769.703100	902676.562800	232774.625000	902675.625300
	232693.218500	902688.687500	232695.937200	902688.250200
	232662.374600	902693.875100	232693.218500	902688.687500
	232605.124800	902704.000400	232662.374600	902693.875100
	232555.859200	902712.125300	232605.124800	902704.000400
	232551.624900	902712.812400	232555.859200	902712.125300
	232520.490200	902717.653900	232551.624900	902712.812400
	232458.359000	902728.821600	232520.490200	902717.653900
	232440.062200	902731.062600	232458.359000	902728.821600
	232360.124600	902744.062800	232362.546400	902743.625100
	232294.968500	902756.500300	232360.124600	902744.062800
	232255.937200	902762.312600	232294.968500	902756.500300
	232215.343300	902770.437500	232255.937200	902762.312600
	232161.828100	902777.562500	232215.343300	902770.437500
	232362.546400	902743.625100	232440.062200	902731.062600
	232695.937200	902688.250200	232769.703100	902676.562800
LINE: 19	901.568966
	234683.578100	902194.375000	234821.196500	902170.880400
	234587.202800	902209.812800	234683.578100	902194.375000
	234581.937400	902210.624900	234587.202800	902209.812800
	234517.843700	902222.562700	234581.937400	902210.624900
	234444.827900	902235.250000	234517.843700	902222.562700
	234308.437200	902257.624900	234444.827900	902235.250000
	234171.984100	902279.937400	234308.437200	902257.624900
	234111.296700	902290.750300	234171.984100	902279.937400
	234062.374600	902300.374900	234111.296700	902290.750300
	233996.702900	902309.437800	234062.374600	902300.374900
	233931.968700	902319.062400	233996.702900	902309.437800
LINE: 20	932.259798
	233854.671600	902491.000200	233893.329600	902483.511700
	233852.343500	902491.437400	233854.671600	902491.000200
	233790.921400	902501.875100	233852.343500	902491.437400
	233785.859300	902502.687600	233790.921400	902501.875100
	233714.359000	902515.000200	233785.859300	902502.687600
	233669.515500	902521.937800	233714.359000	902515.000200
	233618.843300	902531.375000	233669.515500	902521.937800
	233562.231500	902541.115200	233618.843300	902531.375000
	233498.593500	902552.062800	233562.231500	902541.115200
	233398.952700	902569.250200	233498.593500	902552.062800
	233330.234100	902580.312400	233398.952700	902569.250200
	233255.405800	902593.000300	233330.234100	902580.312400
	233183.913200	902605.355400	233255.405800	902593.000300
	233100.702900	902620.374900	233183.913200	902605.355400
	233015.858900	902635.250000	233100.702900	902620.374900
	232999.999700	902637.249900	233015.858900	902635.250000
	232991.330500	902638.359900	232999.999700	902637.249900
	232979.502800	902639.771000	232991.330500	902638.359900
	232974.437100	902640.375200	232979.502800	902639.771000
LINE: 21	899.230978
	234696.155900	902267.937600	234834.140400	902246.312800
	234592.749800	902287.687500	234696.155900	902267.937600
	234529.374900	902298.000200	234592.749800	902287.687500
	234456.765100	902310.124900	234529.374900	902298.000200
	234320.765100	902332.125000	234456.765100	902310.124900
	234184.468700	902354.250100	234320.765100	902332.125000
	234123.390200	902365.437800	234184.468700	902354.250100
	234075.187400	902373.062500	234123.390200	902365.437800
	234011.655900	902384.875400	234075.187400	902373.062500
	233969.686700	902391.650700	234011.655900	902384.875400
	233947.390200	902395.250000	233969.686700	902391.650700
LINE: 22	833.999624
	234432.030900	902158.437700	234568.812200	902136.500100
	234618.202800	902127.375200	234568.812200	902136.500100
	234669.938400	902118.722400	234618.202800	902127.375200
	234808.393900	902094.066000	234669.938400	902118.722400
	234295.562500	902181.249900	234432.030900	902158.437700
	234158.937300	902205.687700	234295.562500	902181.249900
	234098.997500	902215.273300	234158.937300	902205.687700
	234049.265400	902222.937500	234098.997500	902215.273300
	233986.101500	902233.122200	234049.265400	902222.937500
LINE: 23	863.492423
	234743.129300	901707.202400	234801.173200	901697.278300
	234606.353600	901730.390400	234743.129300	901707.202400
	234393.111800	901764.564800	234606.353600	901730.390400
	234172.684000	901802.289000	234393.111800	901764.564800
	234098.872500	901814.485900	234172.684000	901802.289000
	234047.214800	901823.188300	234098.872500	901814.485900
	233949.771500	901841.152900	234047.214800	901823.188300
LINE: 24	657.492724
	234658.569400	902044.813200	234796.421800	902021.249900
	234606.137600	902052.845400	234658.569400	902044.813200
	234547.458300	902061.770100	234606.137600	902052.845400
	234419.390700	902082.965900	234547.458300	902061.770100
	234336.359100	902096.562500	234419.390700	902082.965900
	234283.077800	902105.812800	234336.359100	902096.562500
	234147.952900	902129.687400	234283.077800	902105.812800
LINE: 25	1016.611727
	234783.249600	901947.750300	234962.739900	901916.645700
	234710.952700	901958.937500	234783.249600	901947.750300
	234645.282000	901969.835400	234710.952700	901958.937500
	234591.843500	901978.687900	234645.282000	901969.835400
	234503.687400	901992.875400	234591.843500	901978.687900
	234460.156100	902000.000400	234503.687400	901992.875400
	234406.673100	902008.222600	234460.156100	902000.000400
	234270.437100	902030.250400	234406.673100	902008.222600
	234134.249700	902054.184300	234270.437100	902030.250400
	233959.997100	902083.858300	234134.249700	902054.184300
LINE: 26	862.123639
	233957.076700	901850.961300	233950.849200	901851.595600
	233984.492800	901846.327700	233957.076700	901850.961300
	234048.288000	901836.460900	233984.492800	901846.327700
	234098.075300	901828.760400	234048.288000	901836.460900
	234232.362200	901805.281600	234098.075300	901828.760400
	234400.600800	901776.351100	234232.362200	901805.281600
	234608.119000	901741.950300	234400.600800	901776.351100
	234744.979200	901718.485900	234608.119000	901741.950300
	234801.173200	901709.634900	234744.979200	901718.485900
LINE: 27	628.165574
	234345.105600	901381.515100	234331.104000	901383.821200
	234362.731700	901379.538300	234345.105600	901381.515100
	234399.137000	901376.738200	234362.731700	901379.538300
	234423.222500	901374.964600	234399.137000	901376.738200
	234441.489600	901372.669800	234423.222500	901374.964600
	234443.683500	901372.439900	234441.489600	901372.669800
	234517.108900	901364.750200	234443.683500	901372.439900
	234564.624600	901359.687500	234517.108900	901364.750200
	234624.406200	901353.562500	234564.624600	901359.687500
	234667.255500	901349.458800	234624.406200	901353.562500
	234956.140800	901321.792400	234667.255500	901349.458800
LINE: 28	636.192790
	234665.837300	901332.150100	234951.738600	901304.642400
	234614.684900	901337.072000	234665.837300	901332.150100
	234587.241700	901339.652500	234614.684900	901337.072000
	234561.593600	901342.437700	234587.241700	901339.652500
	234442.625200	901354.499400	234561.593600	901342.437700
	234393.593600	901358.750100	234442.625200	901354.499400
	234338.531000	901363.875200	234393.593600	901358.750100
	234318.640300	901366.937500	234338.531000	901363.875200
LINE: 29	603.323937
	230138.955000	904846.524300	230208.531200	904841.875300
	230121.546400	904847.687500	230138.955000	904846.524300
	230037.062400	904853.187400	230121.546400	904847.687500
	229996.854000	904858.149200	230037.062400	904853.187400
	229951.968500	904863.687500	229996.854000	904858.149200
	229887.850200	904869.884800	229951.968500	904863.687500
	229880.813800	904870.634400	229887.850200	904869.884800
	229858.015400	904873.062800	229880.813800	904870.634400
	229805.165800	904878.695800	229858.015400	904873.062800
	229763.609300	904883.125100	229805.165800	904878.695800
	229709.015200	904888.812400	229763.609300	904883.125100
	229664.504500	904893.976900	229666.399400	904893.757300
	229647.609000	904895.937400	229664.504500	904893.976900
	229608.234200	904900.799300	229647.609000	904895.937400
	229666.399400	904893.757300	229667.185900	904893.666200
	229667.185900	904893.666200	229709.015200	904888.812400
LINE: 30	749.227956
	233683.515100	901444.439900	233727.622400	901440.995200
	233661.829300	901446.946700	233683.515100	901444.439900
	233638.222500	901449.172300	233661.829300	901446.946700
	233574.265600	901456.437600	233638.222500	901449.172300
	233476.394200	901466.454900	233574.265600	901456.437600
	233388.349100	901474.511200	233476.394200	901466.454900
	233339.354800	901479.722300	233388.349100	901474.511200
	233221.518500	901490.720600	233339.354800	901479.722300
	233154.443500	901497.319800	233221.518500	901490.720600
	233124.462800	901499.790700	233154.443500	901497.319800
	233085.843700	901504.500100	233124.462800	901499.790700
	233000.873700	901510.862200	233085.843700	901504.500100
	233000.873700	901510.862200	232981.926600	901513.001300
LINE: 31	805.384159
	229138.160800	905115.812700	229185.316000	905121.039700
	229098.430700	905112.552800	229138.160800	905115.812700
	229038.439100	905110.026600	229098.430700	905112.552800
	228974.298800	905111.113600	229038.439100	905110.026600
	228548.731600	905110.923100	228974.298800	905111.113600
	228521.022700	905111.126900	228548.731600	905110.923100
	228497.795800	905110.108000	228521.022700	905111.126900
	228380.442800	905109.251400	228497.795800	905110.108000
LINE: 32	827.827569
	231627.171500	901604.687700	231555.339000	901597.505400
	231697.828100	901613.437800	231627.171500	901604.687700
	231729.753300	901617.222500	231697.828100	901613.437800
	231806.694100	901625.771400	231729.753300	901617.222500
	231870.482100	901633.991000	231806.694100	901625.771400
	231934.599400	901642.869600	231870.482100	901633.991000
	231996.230400	901648.926600	231934.599400	901642.869600
	232061.847300	901657.007500	231996.230400	901648.926600
	232134.328000	901665.250200	232061.847300	901657.007500
	232189.593300	901671.937400	232134.328000	901665.250200
	232206.452900	901674.562400	232189.593300	901671.937400
	232279.421700	901683.437400	232206.452900	901674.562400
	232314.359000	901686.562700	232279.421700	901683.437400
	232336.756400	901689.881500	232314.359000	901686.562700
	232377.202900	901695.874900	232336.756400	901689.881500
LINE: 33	910.877502
	230193.468600	903056.375200	230239.218400	903064.312700
	230166.328000	903051.125100	230193.468600	903056.375200
	230107.515600	903039.375200	230166.328000	903051.125100
	230082.303700	903034.320800	230107.515600	903039.375200
	230061.999800	903030.250400	230082.303700	903034.320800
	230045.825700	903026.760000	230061.999800	903030.250400
	229983.796400	903013.375300	230045.825700	903026.760000
	229938.187500	903003.000200	229983.796400	903013.375300
	229872.562400	902988.062600	229938.187500	903003.000200
	229773.640400	902961.687400	229872.562400	902988.062600
	229721.406200	902947.937600	229773.640400	902961.687400
	229669.624500	902933.875100	229721.406200	902947.937600
	229587.796700	902911.687500	229669.624500	902933.875100
	229561.006300	902904.513900	229587.796700	902911.687500
	229524.312300	902894.687600	229561.006300	902904.513900
	229518.705400	902893.236600	229524.312300	902894.687600
	229477.702900	902882.624900	229518.705400	902893.236600
	229413.655800	902865.624900	229477.702900	902882.624900
	229354.586800	902849.010500	229413.655800	902865.624900
LINE: 34	753.463738
	234401.032400	901191.142300	234421.748900	901200.778100
	234360.562400	901173.316500	234401.032400	901191.142300
	234305.639100	901150.913400	234360.562400	901173.316500
	234276.973300	901139.832700	234305.639100	901150.913400
	234228.072100	901117.188500	234276.973300	901139.832700
	234126.656200	901071.178100	234228.072100	901117.188500
	234041.659100	901032.817500	234126.656200	901071.178100
	233958.539500	900994.779500	234041.659100	901032.817500
	233825.364200	900933.834600	233958.539500	900994.779500
	233751.869100	900899.793300	233825.364200	900933.834600
	233734.761200	900891.588500	233751.869100	900899.793300
LINE: 35	780.456068
